# Rescue Logfile. Created by GNU ddrescue version 1.14
# Command line: ddrescue -b 2048 -i 127100M /dev/sdd2 rescue.img rescue.log
# current_pos  current_status
0x1DDBF13000     *
#      pos        size  status
0x46DAD2000  0x00001000  *
0x46DAD3000  0x00089000  +
0x46DB5C000  0x00007000  *
0x46DB63000  0x00083000  +
0x46DBE6000  0x0000D000  *
0x46DBF3000  0x0007D000  +
0x46DC70000  0x00003000  *
0x46DC73000  0x00087000  +
0x46DCFA000  0x00009000  *
0x46DD03000  0x00080000  +
0x46DD83000  0x00010000  *
0x46DD93000  0x0007A000  +
0x46DE0D000  0x00006000  *
0x46DE13000  0x00122000  +
0x46DF35000  0x0000E000  *
0x46DF43000  0x0007B000  +
0x46DFBE000  0x00005000  *
0x46DFC3000  0x00085000  +
0x46E048000  0x0000B000  *
0x46E053000  0x0007F000  +
0x46E0D2000  0x00001000  *
0x46E0D3000  0x00089000  +
0x46E15C000  0x00007000  *
0x46E163000  0x00083000  +
0x46E1E6000  0x0000D000  *
0x46E1F3000  0x0007C000  +
0x46E26F000  0x00004000  *
0x46E273000  0x00086000  +
0x46E2F9000  0x0000A000  *
0x46E303000  0x0011E000  +
0x46E421000  0x00002000  *
0x46E423000  0x00087000  +
0x46E4AA000  0x00009000  *
0x46E4B3000  0x00081000  +
0x46E534000  0x0000F000  *
0x46E543000  0x0007B000  +
0x46E5BE000  0x00005000  *
0x46E5C3000  0x00085000  +
0x46E648000  0x0000B000  *
0x46E653000  0x0007F000  +
0x46E6D2000  0x00001000  *
0x46E6D3000  0x00088000  +
0x46E75B000  0x00008000  *
0x46E763000  0x00082000  +
0x46E7E5000  0x0000E000  *
0x46E7F3000  0x0011A000  +
0x46E90D000  0x00006000  *
0x46E913000  0x00083000  +
0x46E996000  0x0000D000  *
0x46E9A3000  0x0007D000  +
0x46EA20000  0x00003000  *
0x46EA23000  0x00087000  +
0x46EAAA000  0x00009000  *
0x46EAB3000  0x00081000  +
0x46EB34000  0x0000F000  *
0x46EB43000  0x0007B000  +
0x46EBBE000  0x00005000  *
0x46EBC3000  0x00084000  +
0x46EC47000  0x0000C000  *
0x46EC53000  0x0007E000  +
0x46ECD1000  0x00002000  *
0x46ECD3000  0x0DB48000  +
0x47C81B000  0x00008000  *
0x47C823000  0x00082000  +
0x47C8A5000  0x0000E000  *
0x47C8B3000  0x0007B000  +
0x47C92E000  0x00005000  *
0x47C933000  0x14E241000  +
0x5CAB74000  0x0000F000  *
0x5CAB83000  0x14DD9000  +
0x5DF95C000  0x00007000  *
0x5DF963000  0x29257000  +
0x608BBA000  0x00009000  *
0x608BC3000  0x0D906000  +
0x6164C9000  0x0000A000  *
0x6164D3000  0x00080000  +
0x616553000  0x00010000  *
0x616563000  0x0007A000  +
0x6165DD000  0x00006000  *
0x6165E3000  0x00083000  +
0x616666000  0x0000D000  *
0x616673000  0x0007D000  +
0x6166F0000  0x00003000  *
0x6166F3000  0x00087000  +
0x61677A000  0x00009000  *
0x616783000  0x0011E000  +
0x6168A1000  0x00002000  *
0x6168A3000  0x00088000  +
0x61692B000  0x00008000  *
0x616933000  0x00082000  +
0x6169B5000  0x0000E000  *
0x6169C3000  0x0007C000  +
0x616A3F000  0x00004000  *
0x616A43000  0x00086000  +
0x616AC9000  0x0000A000  *
0x616AD3000  0x0007F000  +
0x616B52000  0x00001000  *
0x616B53000  0x00089000  +
0x616BDC000  0x00007000  *
0x616BE3000  0x00083000  +
0x616C66000  0x0000D000  *
0x616C73000  0x0011A000  +
0x616D8D000  0x00006000  *
0x616D93000  0x00084000  +
0x616E17000  0x0000C000  *
0x616E23000  0x0007E000  +
0x616EA1000  0x00002000  *
0x616EA3000  0x00088000  +
0x616F2B000  0x00008000  *
0x616F33000  0x00082000  +
0x616FB5000  0x0000E000  *
0x616FC3000  0x0007B000  +
0x61703E000  0x00005000  *
0x617043000  0x00085000  +
0x6170C8000  0x0000B000  *
0x6170D3000  0x0007F000  +
0x617152000  0x00001000  *
0x617153000  0x00126000  +
0x617279000  0x0000A000  *
0x617283000  0x00080000  +
0x617303000  0x00010000  *
0x617313000  0x0007A000  +
0x61738D000  0x00006000  *
0x617393000  0x00084000  +
0x617417000  0x0000C000  *
0x617423000  0x0007E000  +
0x6174A1000  0x00002000  *
0x6174A3000  0x00087000  +
0x61752A000  0x00009000  *
0x617533000  0x00081000  +
0x6175B4000  0x0000F000  *
0x6175C3000  0x0007B000  +
0x61763E000  0x00005000  *
0x617643000  0x00122000  +
0x617765000  0x0000E000  *
0x617773000  0x0007C000  +
0x6177EF000  0x00004000  *
0x6177F3000  0x00086000  +
0x617879000  0x0000A000  *
0x617883000  0x00080000  +
0x617903000  0x00010000  *
0x617913000  0x0007A000  +
0x61798D000  0x00006000  *
0x617993000  0x00083000  +
0x617A16000  0x0000D000  *
0x617A23000  0x0007D000  +
0x617AA0000  0x00003000  *
0x617AA3000  0x00087000  +
0x617B2A000  0x00009000  *
0x617B33000  0x0011E000  +
0x617C51000  0x00002000  *
0x617C53000  0x00088000  +
0x617CDB000  0x00008000  *
0x617CE3000  0x00082000  +
0x617D65000  0x0000E000  *
0x617D73000  0x0007C000  +
0x617DEF000  0x00004000  *
0x617DF3000  0x00086000  +
0x617E79000  0x0000A000  *
0x617E83000  0x0007F000  +
0x617F02000  0x00001000  *
0x617F03000  0x00089000  +
0x617F8C000  0x00007000  *
0x617F93000  0x00083000  +
0x618016000  0x0000D000  *
0x618023000  0x0011A000  +
0x61813D000  0x00006000  *
0x618143000  0x00084000  +
0x6181C7000  0x0000C000  *
0x6181D3000  0x0007E000  +
0x618251000  0x00002000  *
0x618253000  0x00225000  +
0x618478000  0x0000B000  *
0x618483000  0x0007F000  +
0x618502000  0x00001000  *
0x618503000  0x00126000  +
0x618629000  0x0000A000  *
0x618633000  0x0010A000  +
0x61873D000  0x00006000  *
0x618743000  0x00084000  +
0x6187C7000  0x0000C000  *
0x6187D3000  0x00456000  +
0x618C29000  0x0000A000  *
0x618C33000  0x0414F000  +
0x61CD82000  0x00001000  *
0x61CD83000  0x00089000  +
0x61CE0C000  0x00007000  *
0x61CE13000  0x00082000  +
0x61CE95000  0x0000E000  *
0x61CEA3000  0x0007C000  +
0x61CF1F000  0x00004000  *
0x61CF23000  0x00086000  +
0x61CFA9000  0x0000A000  *
0x61CFB3000  0x00080000  +
0x61D033000  0x00010000  *
0x61D043000  0x0007A000  +
0x61D0BD000  0x00006000  *
0x61D0C3000  0x00121000  +
0x61D1E4000  0x0000F000  *
0x61D1F3000  0x0007B000  +
0x61D26E000  0x00005000  *
0x61D273000  0x00085000  +
0x61D2F8000  0x0000B000  *
0x61D303000  0x0007E000  +
0x61D381000  0x00002000  *
0x61D383000  0x00088000  +
0x61D40B000  0x00008000  *
0x61D413000  0x00082000  +
0x61D495000  0x0000E000  *
0x61D4A3000  0x0007C000  +
0x61D51F000  0x00004000  *
0x61D523000  0x00086000  +
0x61D5A9000  0x0000A000  *
0x61D5B3000  0x0011D000  +
0x61D6D0000  0x00003000  *
0x61D6D3000  0x0E61E000  +
0x62BCF1000  0x00002000  *
0x62BCF3000  0x00126000  +
0x62BE19000  0x0000A000  *
0x62BE23000  0x0021D000  +
0x62C040000  0x00003000  *
0x62C043000  0x01437000  +
0x62D47A000  0x00009000  *
0x62D483000  0x00081000  +
0x62D504000  0x0000F000  *
0x62D513000  0x0007A000  +
0x62D58D000  0x00006000  *
0x62D593000  0x00122000  +
0x62D6B5000  0x0000E000  *
0x62D6C3000  0x0007B000  +
0x62D73E000  0x00005000  *
0x62D743000  0x00085000  +
0x62D7C8000  0x0000B000  *
0x62D7D3000  0x0007F000  +
0x62D852000  0x00001000  *
0x62D853000  0x00089000  +
0x62D8DC000  0x00007000  *
0x62D8E3000  0x00083000  +
0x62D966000  0x0000D000  *
0x62D973000  0x0007D000  +
0x62D9F0000  0x00003000  *
0x62D9F3000  0x00086000  +
0x62DA79000  0x0000A000  *
0x62DA83000  0x0011E000  +
0x62DBA1000  0x00002000  *
0x62DBA3000  0x5FE0E000  +
0x68D9B1000  0x00002000  *
0x68D9B3000  0x00112000  +
0x68DAC5000  0x0000E000  *
0x68DAD3000  0x001A3000  +
0x68DC76000  0x0000D000  *
0x68DC83000  0x00107000  +
0x68DD8A000  0x00009000  *
0x68DD93000  0x0010A000  +
0x68DE9D000  0x00006000  *
0x68DEA3000  0x09E27000  +
0x697CCA000  0x00009000  *
0x697CD3000  0x00081000  +
0x697D54000  0x0000F000  *
0x697D63000  0x0007B000  +
0x697DDE000  0x00005000  *
0x697DE3000  0x00084000  +
0x697E67000  0x0000C000  *
0x697E73000  0x0011C000  +
0x697F8F000  0x00004000  *
0x697F93000  0x00085000  +
0x698018000  0x0000B000  *
0x698023000  0x0007F000  +
0x6980A2000  0x00001000  *
0x6980A3000  0x00089000  +
0x69812C000  0x00007000  *
0x698133000  0x00083000  +
0x6981B6000  0x0000D000  *
0x6981C3000  0x0007D000  +
0x698240000  0x00003000  *
0x698243000  0x00087000  +
0x6982CA000  0x00009000  *
0x6982D3000  0x00080000  +
0x698353000  0x00010000  *
0x698363000  0xD6E16000  +
0x76F179000  0x0000A000  *
0x76F183000  0x00004000  +
0x76F187000  0x00000800  -
0x76F187800  0x0000C000  *
0x76F193800  0x00084800  +
0x76F218000  0x0000B800  *
0x76F223800  0x0005F800  +
0x76F283000  0x00000800  *
0x76F283800  0x00000800  -
0x76F284000  0x00010000  *
0x76F294000  0x00013000  +
0x76F2A7000  0x00000800  -
0x76F2A7800  0x0000D000  *
0x76F2B4800  0x00080800  +
0x76F335000  0x0000F800  *
0x76F344800  0x0007C800  +
0x76F3C1000  0x00003800  *
0x76F3C4800  0x00089800  +
0x76F44E000  0x00006800  *
0x76F454800  0x00123800  +
0x76F578000  0x0000C800  *
0x76F584800  0x00080800  +
0x76F605000  0x0000F800  *
0x76F614800  0x1AC87C800  +
0x91BE91000  0x00003800  *
0x91BE94800  0x0007C800  +
0x91BF11000  0x00003800  *
0x91BF14800  0x00110800  +
0x91C025000  0x0000F800  *
0x91C034800  0x00070800  +
0x91C0A5000  0x0000F800  *
0x91C0B4800  0x00071800  +
0x91C126000  0x0000E800  *
0x91C134800  0x00072800  +
0x91C1A7000  0x0000D800  *
0x91C1B4800  0x00072800  +
0x91C227000  0x0000D800  *
0x91C234800  0x00073800  +
0x91C2A8000  0x0000C800  *
0x91C2B4800  0x00073800  +
0x91C328000  0x0000C800  *
0x91C334800  0x00074800  +
0x91C3A9000  0x0000B800  *
0x91C3B4800  0x00108800  +
0x91C4BD000  0x00007800  *
0x91C4C4800  0x00078800  +
0x91C53D000  0x00007800  *
0x91C544800  0x00079800  +
0x91C5BE000  0x00006800  *
0x91C5C4800  0x0007A800  +
0x91C63F000  0x00005800  *
0x91C644800  0x0007A800  +
0x91C6BF000  0x00005800  *
0x91C6C4800  0x0007B800  +
0x91C740000  0x00004800  *
0x91C744800  0x0007B800  +
0x91C7C0000  0x00004800  *
0x91C7C4800  0x0007C800  +
0x91C841000  0x00003800  *
0x91C844800  0x006A8800  +
0x91CEED000  0x00007800  *
0x91CEF4800  0x00079800  +
0x91CF6E000  0x00006800  *
0x91CF74800  0x0007A800  +
0x91CFEF000  0x00005800  *
0x91CFF4800  0x0007A800  +
0x91D06F000  0x00005800  *
0x91D074800  0x0007B800  +
0x91D0F0000  0x00004800  *
0x91D0F4800  0x0007B800  +
0x91D170000  0x00004800  *
0x91D174800  0x0010F800  +
0x91D284000  0x00000800  *
0x91D284800  0x00000800  -
0x91D285000  0x00010000  *
0x91D295000  0x00070000  +
0x91D305000  0x00010000  *
0x91D315000  0x00070000  +
0x91D385000  0x00010000  *
0x91D395000  0x00071000  +
0x91D406000  0x0000F000  *
0x91D415000  0x00072000  +
0x91D487000  0x0000E000  *
0x91D495000  0x00072000  +
0x91D507000  0x0000E000  *
0x91D515000  0x00073000  +
0x91D588000  0x0000D000  *
0x91D595000  0x00073000  +
0x91D608000  0x0000D000  *
0x91D615000  0x00107000  +
0x91D71C000  0x00009000  *
0x91D725000  0x00078000  +
0x91D79D000  0x00008000  *
0x91D7A5000  0x00078000  +
0x91D81D000  0x00008000  *
0x91D825000  0x0C88D000  +
0x92A0B2000  0x00003000  *
0x92A0B5000  0x0007D000  +
0x92A132000  0x00003000  *
0x92A135000  0x0007E000  +
0x92A1B3000  0x00002000  *
0x92A1B5000  0x0007F000  +
0x92A234000  0x00001000  *
0x92A235000  0x0007F000  +
0x92A2B4000  0x00001000  *
0x92A2B5000  0x00080000  +
0x92A335000  0x00010000  *
0x92A345000  0x00070000  +
0x92A3B5000  0x00010000  *
0x92A3C5000  0x00071000  +
0x92A436000  0x0000F000  *
0x92A445000  0x00105000  +
0x92A54A000  0x0000B000  *
0x92A555000  0x00075000  +
0x92A5CA000  0x0000B000  *
0x92A5D5000  0x00076000  +
0x92A64B000  0x0000A000  *
0x92A655000  0x00076000  +
0x92A6CB000  0x0000A000  *
0x92A6D5000  0x00077000  +
0x92A74C000  0x00009000  *
0x92A755000  0x00078000  +
0x92A7CD000  0x00008000  *
0x92A7D5000  0x00078000  +
0x92A84D000  0x00008000  *
0x92A855000  0x00079000  +
0x92A8CE000  0x00007000  *
0x92A8D5000  0x0010C000  +
0x92A9E1000  0x00004000  *
0x92A9E5000  0x0007D000  +
0x92AA62000  0x00003000  *
0x92AA65000  0x0007E000  +
0x92AAE3000  0x00002000  *
0x92AAE5000  0x0007E000  +
0x92AB63000  0x00002000  *
0x92AB65000  0x0007F000  +
0x92ABE4000  0x00001000  *
0x92ABE5000  0x00080000  +
0x92AC65000  0x00010000  *
0x92AC75000  0x00070000  +
0x92ACE5000  0x00010000  *
0x92ACF5000  0x00070000  +
0x92AD65000  0x00010000  *
0x92AD75000  0x09892000  +
0x934607000  0x0000E000  *
0x934615000  0x00072000  +
0x934687000  0x0000E000  *
0x934695000  0x00073000  +
0x934708000  0x0000D000  *
0x934715000  0x00073000  +
0x934788000  0x0000D000  *
0x934795000  0x00074000  +
0x934809000  0x0000C000  *
0x934815000  0x00075000  +
0x93488A000  0x0000B000  *
0x934895000  0x00075000  +
0x93490A000  0x0000B000  *
0x934915000  0x00076000  +
0x93498B000  0x0000A000  *
0x934995000  0x1B964000  ?
0x9502F9000  0x0000B000  +
0x950304000  0x00005000  *
0x950309000  0x2540AE400  ?
0xBA43B7400  0x611DADC00  +
0x11B6165000  0x00002000  *
0x11B6167000  0x0007E000  +
0x11B61E5000  0x00002000  *
0x11B61E7000  0x0007F000  +
0x11B6266000  0x00001000  *
0x11B6267000  0x0007F000  +
0x11B62E6000  0x00001000  *
0x11B62E7000  0x00080000  +
0x11B6367000  0x00010000  *
0x11B6377000  0xB9485000  +
0x126F7FC000  0x0000B000  *
0x126F807000  0x00075000  +
0x126F87C000  0x0000B000  *
0x126F887000  0x00076000  +
0x126F8FD000  0x0000A000  *
0x126F907000  0x00076000  +
0x126F97D000  0x0000A000  *
0x126F987000  0x00077000  +
0x126F9FE000  0x00009000  *
0x126FA07000  0x00078000  +
0x126FA7F000  0x00008000  *
0x126FA87000  0x00078000  +
0x126FAFF000  0x00008000  *
0x126FB07000  0x0010C000  +
0x126FC13000  0x00004000  *
0x126FC17000  0x0007C000  +
0x126FC93000  0x00004000  *
0x126FC97000  0x0007D000  +
0x126FD14000  0x00003000  *
0x126FD17000  0x0007E000  +
0x126FD95000  0x00002000  *
0x126FD97000  0x0007E000  +
0x126FE15000  0x00002000  *
0x126FE17000  0x0007F000  +
0x126FE96000  0x00001000  *
0x126FE97000  0x00080000  +
0x126FF17000  0x00010000  *
0x126FF27000  0x00070000  +
0x126FF97000  0x00010000  *
0x126FFA7000  0x00286000  +
0x127022D000  0x0000A000  *
0x1270237000  0x000F7000  +
0x127032E000  0x00009000  *
0x1270337000  0x1AEB9000  +
0x128B1F0000  0x00007000  *
0x128B1F7000  0x00079000  +
0x128B270000  0x00007000  *
0x128B277000  0x0007A000  +
0x128B2F1000  0x00006000  *
0x128B2F7000  0x0007B000  +
0x128B372000  0x00005000  *
0x128B377000  0x0010E000  +
0x128B485000  0x00002000  *
0x128B487000  0x0007F000  +
0x128B506000  0x00001000  *
0x128B507000  0x0007F000  +
0x128B586000  0x00001000  *
0x128B587000  0x00080000  +
0x128B607000  0x00010000  *
0x128B617000  0x00071000  +
0x128B688000  0x0000F000  *
0x128B697000  0x00071000  +
0x128B708000  0x0000F000  *
0x128B717000  0x00072000  +
0x128B789000  0x0000E000  *
0x128B797000  0x00073000  +
0x128B80A000  0x0000D000  *
0x128B817000  0x00106000  +
0x128B91D000  0x0000A000  *
0x128B927000  0x4BE58000  +
0x12D777F000  0x00008000  *
0x12D7787000  0x00079000  +
0x12D7800000  0x00007000  *
0x12D7807000  0x00079000  +
0x12D7880000  0x00007000  *
0x12D7887000  0x001FC000  +
0x12D7A83000  0x00004000  *
0x12D7A87000  0x0010F000  +
0x12D7B96000  0x00001000  *
0x12D7B97000  0x00101000  +
0x12D7C98000  0x0000F000  *
0x12D7CA7000  0x00071000  +
0x12D7D18000  0x0000F000  *
0x12D7D27000  0x00072000  +
0x12D7D99000  0x0000E000  *
0x12D7DA7000  0x00073000  +
0x12D7E1A000  0x0000D000  *
0x12D7E27000  0x00073000  +
0x12D7E9A000  0x0000D000  *
0x12D7EA7000  0x00074000  +
0x12D7F1B000  0x0000C000  *
0x12D7F27000  0x00107000  +
0x12D802E000  0x00009000  *
0x12D8037000  0x00078000  +
0x12D80AF000  0x00008000  *
0x12D80B7000  0x2349F000  +
0x12FB556000  0x00001000  *
0x12FB557000  0x0BA49000  +
0x1306FA0000  0x00007000  *
0x1306FA7000  0x00592000  +
0x1307539000  0x0000E000  *
0x1307547000  0x00073000  +
0x13075BA000  0x0000D000  *
0x13075C7000  0x00074000  +
0x130763B000  0x0000C000  *
0x1307647000  0x00107000  +
0x130774E000  0x00009000  *
0x1307757000  0x00078000  +
0x13077CF000  0x00008000  *
0x13077D7000  0x00078000  +
0x130784F000  0x00008000  *
0x1307857000  0x00079000  +
0x13078D0000  0x00007000  *
0x13078D7000  0x0007A000  +
0x1307951000  0x00006000  *
0x1307957000  0x0135B000  +
0x1308CB2000  0x00005000  *
0x1308CB7000  0x03808000  +
0x130C4BF000  0x00008000  *
0x130C4C7000  0x00078000  +
0x130C53F000  0x00008000  *
0x130C547000  0x0027B000  +
0x130C7C2000  0x00005000  *
0x130C7C7000  0x0010F000  +
0x130C8D6000  0x00001000  *
0x130C8D7000  0x3D39E000  +
0x1349C75000  0x00002000  *
0x1349C77000  0x0007E000  +
0x1349CF5000  0x00002000  *
0x1349CF7000  0x0007F000  +
0x1349D76000  0x00001000  *
0x1349D77000  0x00080000  +
0x1349DF7000  0x00010000  *
0x1349E07000  0x00070000  +
0x1349E77000  0x00010000  *
0x1349E87000  0x00071000  +
0x1349EF8000  0x0000F000  *
0x1349F07000  0x00072000  +
0x1349F79000  0x0000E000  *
0x1349F87000  0x00072000  +
0x1349FF9000  0x0000E000  *
0x134A007000  0x00106000  +
0x134A10D000  0x0000A000  *
0x134A117000  0x00076000  +
0x134A18D000  0x0000A000  *
0x134A197000  0x00077000  +
0x134A20E000  0x00009000  *
0x134A217000  0x00078000  +
0x134A28F000  0x00008000  *
0x134A297000  0x00078000  +
0x134A30F000  0x00008000  *
0x134A317000  0x00079000  +
0x134A390000  0x00007000  *
0x134A397000  0x0007A000  +
0x134A411000  0x00006000  *
0x134A417000  0x0007A000  +
0x134A491000  0x00006000  *
0x134A497000  0x0010E000  +
0x134A5A5000  0x00002000  *
0x134A5A7000  0x0007E000  +
0x134A625000  0x00002000  *
0x134A627000  0x0007F000  +
0x134A6A6000  0x00001000  *
0x134A6A7000  0x00080000  +
0x134A727000  0x00010000  *
0x134A737000  0x00070000  +
0x134A7A7000  0x00010000  *
0x134A7B7000  0x2D9D6000  +
0x137818D000  0x0000A000  *
0x1378197000  0x00077000  +
0x137820E000  0x00009000  *
0x1378217000  0x00077000  +
0x137828E000  0x00009000  *
0x1378297000  0x00078000  +
0x137830F000  0x00008000  *
0x1378317000  0x009A9000  +
0x1378CC0000  0x00007000  *
0x1378CC7000  0x0010C000  +
0x1378DD3000  0x00004000  *
0x1378DD7000  0x0007D000  +
0x1378E54000  0x00003000  *
0x1378E57000  0x0007E000  +
0x1378ED5000  0x00002000  *
0x1378ED7000  0x00180000  +
0x1379057000  0x00010000  *
0x1379067000  0x00306000  +
0x137936D000  0x0000A000  *
0x1379377000  0x00076000  +
0x13793ED000  0x0000A000  *
0x13793F7000  0x000F7000  +
0x13794EE000  0x00009000  *
0x13794F7000  0x00078000  +
0x137956F000  0x00008000  *
0x1379577000  0x00079000  +
0x13795F0000  0x00007000  *
0x13795F7000  0x0010C000  +
0x1379703000  0x00004000  *
0x1379707000  0x0007D000  +
0x1379784000  0x00003000  *
0x1379787000  0x0007E000  +
0x1379805000  0x00002000  *
0x1379807000  0x0007E000  +
0x1379885000  0x00002000  *
0x1379887000  0x0007F000  +
0x1379906000  0x00001000  *
0x1379907000  0x0007F000  +
0x1379986000  0x00001000  *
0x1379987000  0x00000800  -
0x1379987800  0x00010000  *
0x1379997800  0x0006F800  +
0x1379A07000  0x00000800  *
0x1379A07800  0x00000800  -
0x1379A08000  0x00010000  *
0x1379A18000  0x00070000  +
0x1379A88000  0x00010000  *
0x1379A98000  0x00103000  +
0x1379B9B000  0x0000D000  *
0x1379BA8000  0x00074000  +
0x1379C1C000  0x0000C000  *
0x1379C28000  0x00075000  +
0x1379C9D000  0x0000B000  *
0x1379CA8000  0x00075000  +
0x1379D1D000  0x0000B000  *
0x1379D28000  0x00076000  +
0x1379D9E000  0x0000A000  *
0x1379DA8000  0x00076000  +
0x1379E1E000  0x0000A000  *
0x1379E28000  0x00077000  +
0x1379E9F000  0x00009000  *
0x1379EA8000  0x00078000  +
0x1379F20000  0x00008000  *
0x1379F28000  0x0010B000  +
0x137A033000  0x00005000  *
0x137A038000  0x0007C000  +
0x137A0B4000  0x00004000  *
0x137A0B8000  0x0007D000  +
0x137A135000  0x00003000  *
0x137A138000  0x0007D000  +
0x137A1B5000  0x00003000  *
0x137A1B8000  0x0007E000  +
0x137A236000  0x00002000  *
0x137A238000  0x0007E000  +
0x137A2B6000  0x00002000  *
0x137A2B8000  0x00213000  +
0x137A4CB000  0x0000D000  *
0x137A4D8000  0x00074000  +
0x137A54C000  0x0000C000  *
0x137A558000  0x00075000  +
0x137A5CD000  0x0000B000  *
0x137A5D8000  0x1A0C3000  +
0x139469B000  0x0000D000  *
0x13946A8000  0x00074000  +
0x139471C000  0x0000C000  *
0x1394728000  0x00075000  +
0x139479D000  0x0000B000  *
0x13947A8000  0x00075000  +
0x139481D000  0x0000B000  *
0x1394828000  0x0020A000  +
0x1394A32000  0x00006000  *
0x1394A38000  0x32271000  +
0x13C6CA9000  0x0000F000  *
0x13C6CB8000  0x000E6000  +
0x13C6D9E000  0x0000A000  *
0x13C6DA8000  0x00071000  +
0x13C6E19000  0x0000F000  *
0x13C6E28000  0x0193C000  +
0x13C8764000  0x00004000  *
0x13C8768000  0x00367000  +
0x13C8ACF000  0x00009000  *
0x13C8AD8000  0x0CC98000  +
0x13D5770000  0x00008000  *
0x13D5778000  0x00072000  +
0x13D57EA000  0x0000E000  *
0x13D57F8000  0x000E7000  +
0x13D58DF000  0x00009000  *
0x13D58E8000  0x000EC000  +
0x13D59D4000  0x00004000  *
0x13D59D8000  0x00077000  +
0x13D5A4F000  0x00009000  *
0x13D5A58000  0x000FD000  +
0x13D5B55000  0x00003000  *
0x13D5B58000  0x00078000  +
0x13D5BD0000  0x00008000  *
0x13D5BD8000  0x000ED000  +
0x13D5CC5000  0x00003000  *
0x13D5CC8000  0x07687000  +
0x13DD34F000  0x00009000  *
0x13DD358000  0x00071000  +
0x13DD3C9000  0x0000F000  *
0x13DD3D8000  0x00172000  +
0x13DD54A000  0x0000E000  *
0x13DD558000  0x00452000  +
0x13DD9AA000  0x0000E000  *
0x13DD9B8000  0x0006D000  +
0x13DDA25000  0x00003000  *
0x13DDA28000  0x00077000  +
0x13DDA9F000  0x00009000  *
0x13DDAA8000  0x00072000  +
0x13DDB1A000  0x0000E000  *
0x13DDB28000  0x0006C000  +
0x13DDB94000  0x00004000  *
0x13DDB98000  0x00077000  +
0x13DDC0F000  0x00009000  *
0x13DDC18000  0x00071000  +
0x13DDC89000  0x0000F000  *
0x13DDC98000  0x0006C000  +
0x13DDD04000  0x00004000  *
0x13DDD08000  0x00102000  +
0x13DDE0A000  0x0000E000  *
0x13DDE18000  0x0006D000  +
0x13DDE85000  0x00003000  *
0x13DDE88000  0x00077000  +
0x13DDEFF000  0x00009000  *
0x13DDF08000  0x00072000  +
0x13DDF7A000  0x0000E000  *
0x13DDF88000  0x0006C000  +
0x13DDFF4000  0x00004000  *
0x13DDFF8000  0x00077000  +
0x13DE06F000  0x00009000  *
0x13DE078000  0x00071000  +
0x13DE0E9000  0x0000F000  *
0x13DE0F8000  0x0006C000  +
0x13DE164000  0x00004000  *
0x13DE168000  0x00102000  +
0x13DE26A000  0x0000E000  *
0x13DE278000  0x0006D000  +
0x13DE2E5000  0x00003000  *
0x13DE2E8000  0x00077000  +
