# Rescue Logfile. Created by GNU ddrescue version 1.17
# Command line: ddrescue -d /dev/sdb /home/rescue/image.img /home/rescue/rescuelog.log
# current_pos  current_status
0x649127000     ?
#      pos        size  status
0x2D25ABE00  0x000E2000  +
0x2D268DE00  0x0000E000  *
0x2D269BE00  0x000DA000  +
0x2D2775E00  0x00006000  *
0x2D277BE00  0x001F0000  +
0x2D296BE00  0x00010000  *
0x2D297BE00  0x000D8000  +
0x2D2A53E00  0x00008000  *
0x2D2A5BE00  0x000E0000  +
0x2D2B3BE00  0x00010000  *
0x2D2B4BE00  0x000D7000  +
0x2D2C22E00  0x00009000  *
0x2D2C2BE00  0x000DF000  +
0x2D2D0AE00  0x00001000  *
0x2D2D0BE00  0x00000400  -
0x2D2D0C200  0x00040000  *
0x2D2D4C200  0x000A6C00  +
0x2D2DF2E00  0x00009000  *
0x2D2DFBE00  0x000DF000  +
0x2D2EDAE00  0x00001000  *
0x2D2EDBE00  0x00000400  -
0x2D2EDC200  0x00040000  *
0x2D2F1C200  0x001B4C00  +
0x2D30D0E00  0x0000B000  *
0x2D30DBE00  0x000DD000  +
0x2D31B8E00  0x00003000  *
0x2D31BBE00  0x000E5000  +
0x2D32A0E00  0x0000B000  *
0x2D32ABE00  0x000DD000  +
0x2D3388E00  0x00003000  *
0x2D338BE00  0x000E4000  +
0x2D346FE00  0x0000C000  *
0x2D347BE00  0x000DC000  +
0x2D3557E00  0x00004000  *
0x2D355BE00  0x000E5000  +
0x2D3640E00  0x0000B000  *
0x2D364BE00  0x001EA000  +
0x2D3835E00  0x00006000  *
0x2D383BE00  0x000E2000  +
0x2D391DE00  0x0000E000  *
0x2D392BE00  0x000DA000  +
0x2D3A05E00  0x00006000  *
0x2D3A0BE00  0x000E2000  +
0x2D3AEDE00  0x0000E000  *
0x2D3AFBE00  0x000DA000  +
0x2D3BD5E00  0x00006000  *
0x2D3BDBE00  0x000E2000  +
0x2D3CBDE00  0x0000E000  *
0x2D3CCBE00  0x000D9000  +
0x2D3DA4E00  0x00007000  *
0x2D3DABE00  0x001F0000  +
0x2D3F9BE00  0x00010000  *
0x2D3FABE00  0x000D8000  +
0x2D4083E00  0x00008000  *
0x2D408BE00  0x000DF000  +
0x2D416AE00  0x00001000  *
0x2D416BE00  0x00000400  -
0x2D416C200  0x00040000  *
0x2D41AC200  0x000A6C00  +
0x2D4252E00  0x00009000  *
0x2D425BE00  0x000DF000  +
0x2D433AE00  0x00001000  *
0x2D433BE00  0x00000400  -
0x2D433C200  0x00040000  *
0x2D437C200  0x000A6C00  +
0x2D4422E00  0x00009000  *
0x2D442BE00  0x000DF000  +
0x2D450AE00  0x00001000  *
0x2D450BE00  0x00000400  -
0x2D450C200  0x00040000  *
0x2D454C200  0x001B4C00  +
0x2D4700E00  0x0000B000  *
0x2D470BE00  0x000DD000  +
0x2D47E8E00  0x00003000  *
0x2D47EBE00  0x000E5000  +
0x2D48D0E00  0x0000B000  *
0x2D48DBE00  0x000DC000  +
0x2D49B7E00  0x00004000  *
0x2D49BBE00  0x000E4000  +
0x2D4A9FE00  0x0000C000  *
0x2D4AABE00  0x000DC000  +
0x2D4B87E00  0x00004000  *
0x2D4B8BE00  0x000E4000  +
0x2D4C6FE00  0x0000C000  *
0x2D4C7BE00  0x001EA000  +
0x2D4E65E00  0x00006000  *
0x2D4E6BE00  0x000E2000  +
0x2D4F4DE00  0x0000E000  *
0x2D4F5BE00  0x000DA000  +
0x2D5035E00  0x00006000  *
0x2D503BE00  0x000E2000  +
0x2D511DE00  0x0000E000  *
0x2D512BE00  0x000DA000  +
0x2D5205E00  0x00006000  *
0x2D520BE00  0x000E1000  +
0x2D52ECE00  0x0000F000  *
0x2D52FBE00  0x000D9000  +
0x2D53D4E00  0x00007000  *
0x2D53DBE00  0x001F0000  +
0x2D55CBE00  0x00010000  *
0x2D55DBE00  0x000D7000  +
0x2D56B2E00  0x00009000  *
0x2D56BBE00  0x000DF000  +
0x2D579AE00  0x00001000  *
0x2D579BE00  0x00000400  -
0x2D579C200  0x00040000  *
0x2D57DC200  0x000A6C00  +
0x2D5882E00  0x00009000  *
0x2D588BE00  0x000DF000  +
0x2D596AE00  0x00001000  *
0x2D596BE00  0x00000400  -
0x2D596C200  0x00040000  *
0x2D59AC200  0x000A6C00  +
0x2D5A52E00  0x00009000  *
0x2D5A5BE00  0x000DE000  +
0x2D5B39E00  0x00002000  *
0x2D5B3BE00  0x001F5000  +
0x2D5D30E00  0x0000B000  *
0x2D5D3BE00  0x000DD000  +
0x2D5E18E00  0x00003000  *
0x2D5E1BE00  0x000E4000  +
0x2D5EFFE00  0x0000C000  *
0x2D5F0BE00  0x000DC000  +
0x2D5FE7E00  0x00004000  *
0x2D5FEBE00  0x000E4000  +
0x2D60CFE00  0x0000C000  *
0x2D60DBE00  0x000AE000  +
0x2D6189E00  0x00002000  *
0x2D618BE00  0x00000400  -
0x2D618C200  0x00040000  *
0x2D61CC200  0x001B5C00  +
0x2D6381E00  0x0000A000  *
0x2D638BE00  0x000DF000  +
0x2D646AE00  0x00001000  *
0x2D646BE00  0x00000800  -
0x2D646C600  0x00040000  *
0x2D64AC600  0x000A7800  +
0x2D6553E00  0x00008000  *
0x2D655BE00  0x000E0000  +
0x2D663BE00  0x00010000  *
0x2D664BE00  0x000D9000  +
0x2D6724E00  0x00007000  *
0x2D672BE00  0x000E2000  +
0x2D680DE00  0x0000E000  *
0x2D681BE00  0x000DA000  +
0x2D68F5E00  0x00006000  *
0x2D68FBE00  0x001F3000  +
0x2D6AEEE00  0x0000D000  *
0x2D6AFBE00  0x000DB000  +
0x2D6BD6E00  0x00005000  *
0x2D6BDBE00  0x000E4000  +
0x2D6CBFE00  0x0000C000  *
0x2D6CCBE00  0x000DD000  +
0x2D6DA8E00  0x00003000  *
0x2D6DABE00  0x00001000  +
0x2D6DACE00  0x00000800  -
0x2D6DAD600  0x0003F000  *
0x2D6DEC600  0x000A4800  +
0x2D6E90E00  0x0000B000  *
0x2D6E9BE00  0x000DE000  +
0x2D6F79E00  0x00002000  *
0x2D6F7BE00  0x00000800  -
0x2D6F7C600  0x00040000  *
0x2D6FBC600  0x000A6800  +
0x2D7062E00  0x00009000  *
0x2D706BE00  0x001EF000  +
0x2D725AE00  0x00001000  *
0x2D725BE00  0x00000800  -
0x2D725C600  0x00040000  *
0x2D729C600  0x000A6800  +
0x2D7342E00  0x00009000  *
0x2D734BE00  0x000E0000  +
0x2D742BE00  0x00010000  *
0x2D743BE00  0x000D9000  +
0x2D7514E00  0x00007000  *
0x2D751BE00  0x000E1000  +
0x2D75FCE00  0x0000F000  *
0x2D760BE00  0x000DA000  +
0x2D76E5E00  0x00006000  *
0x2D76EBE00  0x000E3000  +
0x2D77CEE00  0x0000D000  *
0x2D77DBE00  0x001EB000  +
0x2D79C6E00  0x00005000  *
0x2D79CBE00  0x000E4000  +
0x2D7AAFE00  0x0000C000  *
0x2D7ABBE00  0x000DC000  +
0x2D7B97E00  0x00004000  *
0x2D7B9BE00  0x000E5000  +
0x2D7C80E00  0x0000B000  *
0x2D7C8BE00  0x000DE000  +
0x2D7D69E00  0x00002000  *
0x2D7D6BE00  0x00000800  -
0x2D7D6C600  0x00040000  *
0x2D7DAC600  0x000A5800  +
0x2D7E51E00  0x0000A000  *
0x2D7E5BE00  0x000DF000  +
0x2D7F3AE00  0x00001000  *
0x2D7F3BE00  0x00000800  -
0x2D7F3C600  0x00040000  *
0x2D7F7C600  0x000A7800  +
0x2D8023E00  0x00008000  *
0x2D802BE00  0x001F0000  +
0x2D821BE00  0x00010000  *
0x2D822BE00  0x000D9000  +
0x2D8304E00  0x00007000  *
0x2D830BE00  0x000E2000  +
0x2D83EDE00  0x0000E000  *
0x2D83FBE00  0x000DB000  +
0x2D84D6E00  0x00005000  *
0x2D84DBE00  0x000E4000  +
0x2D85BFE00  0x0000C000  *
0x2D85CBE00  0x000DC000  +
0x2D86A7E00  0x00004000  *
0x2D86ABE00  0x000E6000  +
0x2D8791E00  0x0000A000  *
0x2D879BE00  0x001ED000  +
0x2D8988E00  0x00003000  *
0x2D898BE00  0x000E6000  +
0x2D8A71E00  0x0000A000  *
0x2D8A7BE00  0x000DF000  +
0x2D8B5AE00  0x00001000  *
0x2D8B5BE00  0x00000800  -
0x2D8B5C600  0x00040000  *
0x2D8B9C600  0x000A6800  +
0x2D8C42E00  0x00009000  *
0x2D8C4BE00  0x000E0000  +
0x2D8D2BE00  0x00010000  *
0x2D8D3BE00  0x000D9000  +
0x2D8E14E00  0x00007000  *
0x2D8E1BE00  0x000E2000  +
0x2D8EFDE00  0x0000E000  *
0x2D8F0BE00  0x001EA000  +
0x2D90F5E00  0x00006000  *
0x2D90FBE00  0x000E2000  +
0x2D91DDE00  0x0000E000  *
0x2D91EBE00  0x000DB000  +
0x2D92C6E00  0x00005000  *
0x2D92CBE00  0x000E4000  +
0x2D93AFE00  0x0000C000  *
0x2D93BBE00  0x000DC000  +
0x2D9497E00  0x00004000  *
0x2D949BE00  0x000E5000  +
0x2D9580E00  0x0000B000  *
0x2D958BE00  0x000DE000  +
0x2D9669E00  0x00002000  *
0x2D966BE00  0x001F6000  +
0x2D9861E00  0x0000A000  *
0x2D986BE00  0x000DF000  +
0x2D994AE00  0x00001000  *
0x2D994BE00  0x00000800  -
0x2D994C600  0x00040000  *
0x2D998C600  0x000A6800  +
0x2D9A32E00  0x00009000  *
0x2D9A3BE00  0x000E0000  +
0x2D9B1BE00  0x00010000  *
0x2D9B2BE00  0x000D9000  +
0x2D9C04E00  0x00007000  *
0x2D9C0BE00  0x000E1000  +
0x2D9CECE00  0x0000F000  *
0x2D9CFBE00  0x000DB000  +
0x2D9DD6E00  0x00005000  *
0x2D9DDBE00  0x001F2000  +
0x2D9FCDE00  0x0000E000  *
0x2D9FDBE00  0x000DB000  +
0x2DA0B6E00  0x00005000  *
0x2DA0BBE00  0x000E4000  +
0x2DA19FE00  0x0000C000  *
0x2DA1ABE00  0x000DC000  +
0x2DA287E00  0x00004000  *
0x2DA28BE00  0x000E5000  +
0x2DA370E00  0x0000B000  *
0x2DA37BE00  0x000DE000  +
0x2DA459E00  0x00002000  *
0x2DA45BE00  0x000E6000  +
0x2DA541E00  0x0000A000  *
0x2DA54BE00  0x001EE000  +
0x2DA739E00  0x00002000  *
0x2DA73BE00  0x000E7000  +
0x2DA822E00  0x00009000  *
0x2DA82BE00  0x000E0000  +
0x2DA90BE00  0x00010000  *
0x2DA91BE00  0x000D1000  +
0x2DA9ECE00  0x0000F000  *
0x2DA9FBE00  0x000D3000  +
0x2DAACEE00  0x0000D000  *
0x2DAADBE00  0x000D5000  +
0x2DABB0E00  0x0000B000  *
0x2DABBBE00  0x000D6000  +
0x2DAC91E00  0x0000A000  *
0x2DAC9BE00  0x001E1000  +
0x2DAE7CE00  0x0000F000  *
0x2DAE8BE00  0x000D9000  +
0x2DAF64E00  0x00007000  *
0x2DAF6BE00  0x000E2000  +
0x2DB04DE00  0x0000E000  *
0x2DB05BE00  0x02333000  +
0x2DD38EE00  0x0000D000  *
0x2DD39BE00  0x000DC000  +
0x2DD477E00  0x00004000  *
0x2DD47BE00  0x000E5000  +
0x2DD560E00  0x0000B000  *
0x2DD56BE00  0x000DD000  +
0x2DD648E00  0x00003000  *
0x2DD64BE00  0x000E6000  +
0x2DD731E00  0x0000A000  *
0x2DD73BE00  0x000DF000  +
0x2DD81AE00  0x00001000  *
0x2DD81BE00  0x00000800  -
0x2DD81C600  0x00040000  *
0x2DD85C600  0x000A6800  +
0x2DD902E00  0x00009000  *
0x2DD90BE00  0x001EF000  +
0x2DDAFAE00  0x00001000  *
0x2DDAFBE00  0x00000800  -
0x2DDAFC600  0x00040000  *
0x2DDB3C600  0x000A7800  +
0x2DDBE3E00  0x00008000  *
0x2DDBEBE00  0x000E1000  +
0x2DDCCCE00  0x0000F000  *
0x2DDCDBE00  0x000D9000  +
0x2DDDB4E00  0x00007000  *
0x2DDDBBE00  0x000E2000  +
0x2DDE9DE00  0x0000E000  *
0x2DDEABE00  0x000DB000  +
0x2DDF86E00  0x00005000  *
0x2DDF8BE00  0x000E3000  +
0x2DE06EE00  0x0000D000  *
0x2DE07BE00  0x001EC000  +
0x2DE267E00  0x00004000  *
0x2DE26BE00  0x000E4000  +
0x2DE34FE00  0x0000C000  *
0x2DE35BE00  0x000DD000  +
0x2DE438E00  0x00003000  *
0x2DE43BE00  0x000E6000  +
0x2DE521E00  0x0000A000  *
0x2DE52BE00  0x000DE000  +
0x2DE609E00  0x00002000  *
0x2DE60BE00  0x000E7000  +
0x2DE6F2E00  0x00009000  *
0x2DE6FBE00  0x000E0000  +
0x2DE7DBE00  0x00010000  *
0x2DE7EBE00  0x001E8000  +
0x2DE9D3E00  0x00008000  *
0x2DE9DBE00  0x000E1000  +
0x2DEABCE00  0x0000F000  *
0x2DEACBE00  0x000D9000  +
0x2DEBA4E00  0x00007000  *
0x2DEBABE00  0x000E2000  +
0x2DEC8DE00  0x0000E000  *
0x2DEC9BE00  0x000DB000  +
0x2DED76E00  0x00005000  *
0x2DED7BE00  0x000E3000  +
0x2DEE5EE00  0x0000D000  *
0x2DEE6BE00  0x000DC000  +
0x2DEF47E00  0x00004000  *
0x2DEF4BE00  0x08E3C000  +
0x2E7D87E00  0x00004000  *
0x2E7D8BE00  0x001F3000  +
0x2E7F7EE00  0x0000D000  *
0x2E7F8BE00  0x000DB000  +
0x2E8066E00  0x00005000  *
0x2E806BE00  0x000E2000  +
0x2E814DE00  0x0000E000  *
0x2E815BE00  0x000DA000  +
0x2E8235E00  0x00006000  *
0x2E823BE00  0x000E2000  +
0x2E831DE00  0x0000E000  *
0x2E832BE00  0x000DA000  +
0x2E8405E00  0x00006000  *
0x2E840BE00  0x000E2000  +
0x2E84EDE00  0x0000E000  *
0x2E84FBE00  0x001E8000  +
0x2E86E3E00  0x00008000  *
0x2E86EBE00  0x000E0000  +
0x2E87CBE00  0x00010000  *
0x2E87DBE00  0x000D8000  +
0x2E88B3E00  0x00008000  *
0x2E88BBE00  0x000DF000  +
0x2E899AE00  0x00001000  *
0x2E899BE00  0x00000800  -
0x2E899C600  0x00040000  *
0x2E89DC600  0x000A6800  +
0x2E8A82E00  0x00009000  *
0x2E8A8BE00  0x000DF000  +
0x2E8B6AE00  0x00001000  *
0x2E8B6BE00  0x00000800  -
0x2E8B6C600  0x00040000  *
0x2E8BAC600  0x000A6800  +
0x2E8C52E00  0x00009000  *
0x2E8C5BE00  0x001ED000  +
0x2E8E48E00  0x00003000  *
0x2E8E4BE00  0x000E5000  +
0x2E8F30E00  0x0000B000  *
0x2E8F3BE00  0x000DD000  +
0x2E9018E00  0x00003000  *
0x2E901BE00  0x000E5000  +
0x2E9100E00  0x0000B000  *
0x2E910BE00  0x000DD000  +
0x2E91E8E00  0x00003000  *
0x2E91EBE00  0x000E4000  +
0x2E92CFE00  0x0000C000  *
0x2E92DBE00  0x000DC000  +
0x2E93B7E00  0x00004000  *
0x2E93BBE00  0x001F3000  +
0x2E95AEE00  0x0000D000  *
0x2E95BBE00  0x000DA000  +
0x2E9695E00  0x00006000  *
0x2E969BE00  0x000E2000  +
0x2E977DE00  0x0000E000  *
0x2E978BE00  0x000DA000  +
0x2E9865E00  0x00006000  *
0x2E986BE00  0x000E2000  +
0x2E994DE00  0x0000E000  *
0x2E995BE00  0x000DA000  +
0x2E9A35E00  0x00006000  *
0x2E9A3BE00  0x000E1000  +
0x2E9B1CE00  0x0000F000  *
0x2E9B2BE00  0x001E8000  +
0x2E9D13E00  0x00008000  *
0x2E9D1BE00  0x000E0000  +
0x2E9DFBE00  0x00010000  *
0x2E9E0BE00  0x000D7000  +
0x2E9EE2E00  0x00009000  *
0x2E9EEBE00  0x000DF000  +
0x2E9FCAE00  0x00001000  *
0x2E9FCBE00  0x00000800  -
0x2E9FCC600  0x00040000  *
0x2EA00C600  0x000A6800  +
0x2EA0B2E00  0x00009000  *
0x2EA0BBE00  0x000DF000  +
0x2EA19AE00  0x00001000  *
0x2EA19BE00  0x00000800  -
0x2EA19C600  0x00040000  *
0x2EA1DC600  0x000A6800  +
0x2EA282E00  0x00009000  *
0x2EA28BE00  0x001ED000  +
0x2EA478E00  0x00003000  *
0x2EA47BE00  0x000E5000  +
0x2EA560E00  0x0000B000  *
0x2EA56BE00  0x000DD000  +
0x2EA648E00  0x00003000  *
0x2EA64BE00  0x000E5000  +
0x2EA730E00  0x0000B000  *
0x2EA73BE00  0x000DC000  +
0x2EA817E00  0x00004000  *
0x2EA81BE00  0x000E4000  +
0x2EA8FFE00  0x0000C000  *
0x2EA90BE00  0x000DC000  +
0x2EA9E7E00  0x00004000  *
0x2EA9EBE00  0x001F2000  +
0x2EABDDE00  0x0000E000  *
0x2EABEBE00  0x000DA000  +
0x2EACC5E00  0x00006000  *
0x2EACCBE00  0x000E2000  +
0x2EADADE00  0x0000E000  *
0x2EADBBE00  0x000DA000  +
0x2EAE95E00  0x00006000  *
0x2EAE9BE00  0x000E2000  +
0x2EAF7DE00  0x0000E000  *
0x2EAF8BE00  0x000D9000  +
0x2EB064E00  0x00007000  *
0x2EB06BE00  0x000E1000  +
0x2EB14CE00  0x0000F000  *
0x2EB15BE00  0x000DA000  +
0x2EB235E00  0x00006000  *
0x2EB23BE00  0x001EF000  +
0x2EB42AE00  0x00001000  *
0x2EB42BE00  0x00000800  -
0x2EB42C600  0x00040000  *
0x2EB46C600  0x000A6800  +
0x2EB512E00  0x00009000  *
0x2EB51BE00  0x000DF000  +
0x2EB5FAE00  0x00001000  *
0x2EB5FBE00  0x00000800  -
0x2EB5FC600  0x00040000  *
0x2EB63C600  0x000A6800  +
0x2EB6E2E00  0x00009000  *
0x2EB6EBE00  0x000DF000  +
0x2EB7CAE00  0x00001000  *
0x2EB7CBE00  0x00000800  -
0x2EB7CC600  0x00040000  *
0x2EB80C600  0x000A6800  +
0x2EB8B2E00  0x00009000  *
0x2EB8BBE00  0x000DF000  +
0x2EB99AE00  0x00001000  *
0x2EB99BE00  0x00000800  -
0x2EB99C600  0x00040000  *
0x2EB9DC600  0x001B4800  +
0x2EBB90E00  0x0000B000  *
0x2EBB9BE00  0x000DD000  +
0x2EBC78E00  0x00003000  *
0x2EBC7BE00  0x000E4000  +
0x2EBD5FE00  0x0000C000  *
0x2EBD6BE00  0x000DC000  +
0x2EBE47E00  0x00004000  *
0x2EBE4BE00  0x000E4000  +
0x2EBF2FE00  0x0000C000  *
0x2EBF3BE00  0x000DC000  +
0x2EC017E00  0x00004000  *
0x2EC01BE00  0x000E4000  +
0x2EC0FFE00  0x0000C000  *
0x2EC10BE00  0x001EA000  +
0x2EC2F5E00  0x00006000  *
0x2EC2FBE00  0x000E2000  +
0x2EC3DDE00  0x0000E000  *
0x2EC3EBE00  0x000DA000  +
0x2EC4C5E00  0x00006000  *
0x2EC4CBE00  0x000E1000  +
0x2EC5ACE00  0x0000F000  *
0x2EC5BBE00  0x000D9000  +
0x2EC694E00  0x00007000  *
0x2EC69BE00  0x000E1000  +
0x2EC77CE00  0x0000F000  *
0x2EC78BE00  0x000D9000  +
0x2EC864E00  0x00007000  *
0x2EC86BE00  0x001EF000  +
0x2ECA5AE00  0x00001000  *
0x2ECA5BE00  0x00000800  -
0x2ECA5C600  0x00040000  *
0x2ECA9C600  0x000A6800  +
0x2ECB42E00  0x00009000  *
0x2ECB4BE00  0x000DF000  +
0x2ECC2AE00  0x00001000  *
0x2ECC2BE00  0x00000800  -
0x2ECC2C600  0x00040000  *
0x2ECC6C600  0x000A6800  +
0x2ECD12E00  0x00009000  *
0x2ECD1BE00  0x000DF000  +
0x2ECDFAE00  0x00001000  *
0x2ECDFBE00  0x00000800  -
0x2ECDFC600  0x00040000  *
0x2ECE3C600  0x000A5800  +
0x2ECEE1E00  0x0000A000  *
0x2ECEEBE00  0x000DE000  +
0x2ECFC9E00  0x00002000  *
0x2ECFCBE00  0x001F5000  +
0x2ED1C0E00  0x0000B000  *
0x2ED1CBE00  0x000DC000  +
0x2ED2A7E00  0x00004000  *
0x2ED2ABE00  0x000E4000  +
0x2ED38FE00  0x0000C000  *
0x2ED39BE00  0x000DC000  +
0x2ED477E00  0x00004000  *
0x2ED47BE00  0x000E4000  +
0x2ED55FE00  0x0000C000  *
0x2ED56BE00  0x000DC000  +
0x2ED647E00  0x00004000  *
0x2ED64BE00  0x000E3000  +
0x2ED72EE00  0x0000D000  *
0x2ED73BE00  0x001EA000  +
0x2ED925E00  0x00006000  *
0x2ED92BE00  0x000E2000  +
0x2EDA0DE00  0x0000E000  *
0x2EDA1BE00  0x000D9000  +
0x2EDAF4E00  0x00007000  *
0x2EDAFBE00  0x000E1000  +
0x2EDBDCE00  0x0000F000  *
0x2EDBEBE00  0x000D9000  +
0x2EDCC4E00  0x00007000  *
0x2EDCCBE00  0x000E1000  +
0x2EDDACE00  0x0000F000  *
0x2EDDBBE00  0x000D9000  +
0x2EDE94E00  0x00007000  *
0x2EDE9BE00  0x001EF000  +
0x2EE08AE00  0x00001000  *
0x2EE08BE00  0x00000800  -
0x2EE08C600  0x00040000  *
0x2EE0CC600  0x000A6800  +
0x2EE172E00  0x00009000  *
0x2EE17BE00  0x000DF000  +
0x2EE25AE00  0x00001000  *
0x2EE25BE00  0x00000800  -
0x2EE25C600  0x00040000  *
0x2EE29C600  0x000A6800  +
0x2EE342E00  0x00009000  *
0x2EE34BE00  0x000DE000  +
0x2EE429E00  0x00002000  *
0x2EE42BE00  0x000E6000  +
0x2EE511E00  0x0000A000  *
0x2EE51BE00  0x000DE000  +
0x2EE5F9E00  0x00002000  *
0x2EE5FBE00  0x001F4000  +
0x2EE7EFE00  0x0000C000  *
0x2EE7FBE00  0x000DC000  +
0x2EE8D7E00  0x00004000  *
0x2EE8DBE00  0x000E4000  +
0x2EE9BFE00  0x0000C000  *
0x2EE9CBE00  0x000DC000  +
0x2EEAA7E00  0x00004000  *
0x2EEAABE00  0x000E4000  +
0x2EEB8FE00  0x0000C000  *
0x2EEB9BE00  0x000DB000  +
0x2EEC76E00  0x00005000  *
0x2EEC7BE00  0x000E3000  +
0x2EED5EE00  0x0000D000  *
0x2EED6BE00  0x001EA000  +
0x2EEF55E00  0x00006000  *
0x2EEF5BE00  0x000E1000  +
0x2EF03CE00  0x0000F000  *
0x2EF04BE00  0x000D9000  +
0x2EF124E00  0x00007000  *
0x2EF12BE00  0x000E1000  +
0x2EF20CE00  0x0000F000  *
0x2EF21BE00  0x000D9000  +
0x2EF2F4E00  0x00007000  *
0x2EF2FBE00  0x000E1000  +
0x2EF3DCE00  0x0000F000  *
0x2EF3EBE00  0x000D9000  +
0x2EF4C4E00  0x00007000  *
0x2EF4CBE00  0x001EF000  +
0x2EF6BAE00  0x00001000  *
0x2EF6BBE00  0x00000800  -
0x2EF6BC600  0x00040000  *
0x2EF6FC600  0x000A6800  +
0x2EF7A2E00  0x00009000  *
0x2EF7ABE00  0x000DF000  +
0x2EF88AE00  0x00001000  *
0x2EF88BE00  0x00000800  -
0x2EF88C600  0x00040000  *
0x2EF8CC600  0x000A5800  +
0x2EF971E00  0x0000A000  *
0x2EF97BE00  0x000DE000  +
0x2EFA59E00  0x00002000  *
0x2EFA5BE00  0x000E6000  +
0x2EFB41E00  0x0000A000  *
0x2EFB4BE00  0x000DE000  +
0x2EFC29E00  0x00002000  *
0x2EFC2BE00  0x001F4000  +
0x2EFE1FE00  0x0000C000  *
0x2EFE2BE00  0x000DC000  +
0x2EFF07E00  0x00004000  *
0x2EFF0BE00  0x000E4000  +
0x2EFFEFE00  0x0000C000  *
0x2EFFFBE00  0x000DC000  +
0x2F00D7E00  0x00004000  *
0x2F00DBE00  0x000E3000  +
0x2F01BEE00  0x0000D000  *
0x2F01CBE00  0x000DB000  +
0x2F02A6E00  0x00005000  *
0x2F02ABE00  0x000E3000  +
0x2F038EE00  0x0000D000  *
0x2F039BE00  0x000DC000  +
0x2F0477E00  0x00004000  *
0x2F047BE00  0x00109000  +
0x2F0584E00  0x00007000  *
0x2F058BE00  0x000E1000  +
0x2F066CE00  0x0000F000  *
0x2F067BE00  0x000D9000  +
0x2F0754E00  0x00007000  *
0x2F075BE00  0x000E1000  +
0x2F083CE00  0x0000F000  *
0x2F084BE00  0x000D9000  +
0x2F0924E00  0x00007000  *
0x2F092BE00  0x000A9000  +
0x2F09D4E00  0x00007000  *
0x2F09DBE00  0x001F1000  +
0x2F0BCCE00  0x0000F000  *
0x2F0BDBE00  0x000DA000  +
0x2F0CB5E00  0x00006000  *
0x2F0CBBE00  0x000E2000  +
0x2F0D9DE00  0x0000E000  *
0x2F0DABE00  0x000DB000  +
0x2F0E86E00  0x00005000  *
0x2F0E8BE00  0x000E4000  +
0x2F0F6FE00  0x0000C000  *
0x2F0F7BE00  0x000DC000  +
0x2F1057E00  0x00004000  *
0x2F105BE00  0x000E5000  +
0x2F1140E00  0x0000B000  *
0x2F114BE00  0x001ED000  +
0x2F1338E00  0x00003000  *
0x2F133BE00  0x000E6000  +
0x2F1421E00  0x0000A000  *
0x2F142BE00  0x000DF000  +
0x2F150AE00  0x00001000  *
0x2F150BE00  0x00000800  -
0x2F150C600  0x00040000  *
0x2F154C600  0x000A6800  +
0x2F15F2E00  0x00009000  *
0x2F15FBE00  0x000E0000  +
0x2F16DBE00  0x00010000  *
0x2F16EBE00  0x000D9000  +
0x2F17C4E00  0x00007000  *
0x2F17CBE00  0x000E1000  +
0x2F18ACE00  0x0000F000  *
0x2F18BBE00  0x001E9000  +
0x2F1AA4E00  0x00007000  *
0x2F1AABE00  0x000E2000  +
0x2F1B8DE00  0x0000E000  *
0x2F1B9BE00  0x000DB000  +
0x2F1C76E00  0x00005000  *
0x2F1C7BE00  0x000E3000  +
0x2F1D5EE00  0x0000D000  *
0x2F1D6BE00  0x000DC000  +
0x2F1E47E00  0x00004000  *
0x2F1E4BE00  0x000E5000  +
0x2F1F30E00  0x0000B000  *
0x2F1F3BE00  0x000DD000  +
0x2F2018E00  0x00003000  *
0x2F201BE00  0x001F6000  +
0x2F2211E00  0x0000A000  *
0x2F221BE00  0x000DE000  +
0x2F22F9E00  0x00002000  *
0x2F22FBE00  0x000E7000  +
0x2F23E2E00  0x00009000  *
0x2F23EBE00  0x000E0000  +
0x2F24CBE00  0x00010000  *
0x2F24DBE00  0x000D8000  +
0x2F25B3E00  0x00008000  *
0x2F25BBE00  0x000E1000  +
0x2F269CE00  0x0000F000  *
0x2F26ABE00  0x000DA000  +
0x2F2785E00  0x00006000  *
0x2F278BE00  0x001F2000  +
0x2F297DE00  0x0000E000  *
0x2F298BE00  0x000DB000  +
0x2F2A66E00  0x00005000  *
0x2F2A6BE00  0x000E3000  +
0x2F2B4EE00  0x0000D000  *
0x2F2B5BE00  0x000DC000  +
0x2F2C37E00  0x00004000  *
0x2F2C3BE00  0x000E5000  +
0x2F2D20E00  0x0000B000  *
0x2F2D2BE00  0x000DD000  +
0x2F2E08E00  0x00003000  *
0x2F2E0BE00  0x000E6000  +
0x2F2EF1E00  0x0000A000  *
0x2F2EFBE00  0x000DF000  +
0x2F2FDAE00  0x00001000  *
0x2F2FDBE00  0x00000800  -
0x2F2FDC600  0x00040000  *
0x2F301C600  0x001B6800  +
0x2F31D2E00  0x00009000  *
0x2F31DBE00  0x000E0000  +
0x2F32BBE00  0x00010000  *
0x2F32CBE00  0x000D8000  +
0x2F33A3E00  0x00008000  *
0x2F33ABE00  0x000E1000  +
0x2F348CE00  0x0000F000  *
0x2F349BE00  0x000DA000  +
0x2F3575E00  0x00006000  *
0x2F357BE00  0x000E2000  +
0x2F365DE00  0x0000E000  *
0x2F366BE00  0x000DC000  +
0x2F3747E00  0x00004000  *
0x2F374BE00  0x001F3000  +
